,home,net_points,net_yard,net_turn,weekly_rank,spread,Win,WinSpread
538,1,0,0,0,4,-10.0,0.0,0.0
539,0,0,0,0,25,10.0,1.0,1.0
540,1,0,0,0,10,-2.5,1.0,1.0
541,0,0,0,0,11,2.5,0.0,0.0
542,1,0,0,0,27,3.0,0.0,0.0
543,0,0,0,0,22,-3.0,1.0,1.0
544,1,-35,-356,0,32,8.0,0.0,0.0
545,0,9,145,1,5,-8.0,1.0,1.0
546,1,-7,-54,-1,29,-3.0,0.0,0.0
547,0,-27,-134,1,30,3.0,1.0,1.0
548,1,-7,-204,0,26,-1.0,0.0,0.0
549,0,7,120,-1,11,1.0,1.0,1.0
550,1,-9,-145,-1,23,-1.0,1.0,1.0
551,0,4,86,0,4,1.0,0.0,0.0
552,1,-7,-120,1,10,-4.0,0.0,0.0
553,0,24,86,-2,13,4.0,1.0,1.0
554,1,-13,-158,1,31,3.0,0.0,0.0
555,0,5,-38,-1,7,-3.0,1.0,1.0
556,1,2,72,0,12,-3.0,1.0,0.5
557,0,16,26,-1,15,3.0,0.0,0.5
558,1,-5,38,1,16,1.0,0.0,0.0
559,0,-16,-26,1,8,-1.0,1.0,1.0
560,1,-4,-86,0,20,-7.0,1.0,1.0
561,0,13,158,-1,25,7.0,0.0,0.0
562,1,-24,-86,2,18,-6.0,0.0,0.0
563,0,-10,6,5,27,6.0,1.0,1.0
564,1,27,134,-1,19,-1.0,1.0,0.5
565,0,-2,-72,0,3,1.0,0.0,0.5
566,1,6,16,0,14,-1.0,0.0,0.0
567,0,7,54,1,9,1.0,1.0,1.0
568,1,10,-6,-5,21,-6.5,1.0,1.0
569,0,-6,-16,0,28,6.5,0.0,0.0
570,1,-18,-282,-1,17,6.5,0.0,1.0
571,0,21,71,-2,2,-6.5,1.0,0.0
572,1,18,282,1,1,-6.5,1.0,0.0
573,0,35,356,0,6,6.5,0.0,1.0
574,1,24,200,-2,9,-5.0,1.0,1.0
575,0,-21,-71,2,24,5.0,0.0,0.0
576,1,37,385,0,3,-13.0,1.0,0.0
577,0,-24,-284,1,28,13.0,0.0,1.0
578,1,-4,60,-3,19,-3.0,1.0,1.0
579,0,31,203,-5,14,3.0,0.0,0.0
580,1,28,128,-3,10,-10.0,1.0,0.0
581,0,-12,31,1,27,10.0,0.0,1.0
582,1,16,58,0,6,-12.0,0.0,0.0
583,0,-27,-225,0,30,12.0,1.0,1.0
584,1,-2,81,0,26,-6.5,1.0,1.0
585,0,-22,-219,-1,31,6.5,0.0,0.0
586,1,13,66,0,15,-3.0,0.0,0.0
587,0,11,-9,-1,17,3.0,1.0,1.0
588,1,-8,16,0,21,-3.0,1.0,1.0
589,0,5,32,-1,8,3.0,0.0,0.0
590,1,28,164,-1,11,-5.5,1.0,0.0
591,0,-1,-119,2,12,5.5,0.0,1.0
592,1,-7,20,3,25,-5.0,1.0,1.0
593,0,-36,-294,3,29,5.0,0.0,0.0
594,1,-27,-100,4,23,-8.0,1.0,1.0
595,0,-63,-596,1,32,8.0,0.0,0.0
596,1,31,313,-1,5,-3.5,1.0,1.0
597,0,25,144,-4,2,3.5,0.0,0.0
598,1,-13,-4,2,7,-4.0,0.0,0.0
599,0,-11,-162,2,18,4.0,1.0,1.0
600,1,7,204,0,20,-2.5,1.0,1.0
601,0,-22,-355,1,22,2.5,0.0,0.0
602,1,28,98,-3,4,3.0,0.0,0.0
603,0,22,325,2,1,-3.0,1.0,1.0
604,1,-3,-102,0,13,-8.0,1.0,1.0
605,0,-3,12,1,16,8.0,0.0,0.0
606,1,-46,-296,1,31,9.0,1.0,1.0
607,0,30,31,0,7,-9.0,0.0,0.0
608,1,-9,-84,1,14,-6.5,1.0,0.0
609,0,-40,-97,3,27,6.5,0.0,1.0
610,1,-27,-343,1,28,-1.0,0.0,0.0
611,0,-40,-459,2,26,1.0,1.0,1.0
612,1,-22,-37,4,21,-1.5,1.0,1.0
613,0,24,193,-3,18,1.5,0.0,0.0
614,1,14,40,1,13,-2.0,1.0,1.0
615,0,17,-21,-4,8,2.0,0.0,0.0
616,1,-3,14,1,16,-4.0,1.0,1.0
617,0,11,150,1,22,4.0,0.0,0.0
618,1,43,226,-3,4,-3.0,1.0,1.0
619,0,2,117,-1,19,3.0,0.0,0.0
620,1,-5,-69,0,10,-7.0,1.0,1.0
621,0,22,158,-2,24,7.0,0.0,0.0
622,1,-13,-100,-1,29,8.0,0.0,0.0
623,0,16,-53,-3,9,-8.0,1.0,1.0
624,1,-87,-763,2,32,8.5,0.0,0.0
625,0,29,259,-1,6,-8.5,1.0,1.0
626,1,33,444,3,1,-10.0,0.0,0.0
627,0,3,70,-5,15,10.0,1.0,1.0
628,1,10,17,-2,20,3.0,1.0,1.0
629,0,40,392,-1,3,-3.0,0.0,0.0
630,1,16,65,-4,5,-6.0,1.0,0.0
631,0,25,308,-1,17,6.0,0.0,1.0
632,1,-43,-86,3,27,4.5,0.0,1.0
633,0,-15,-82,3,17,-4.5,1.0,0.0
634,1,22,314,-1,14,1.0,0.0,0.0
635,0,56,168,-6,2,-1.0,1.0,1.0
636,1,8,-167,-3,15,-5.0,0.0,0.0
637,0,7,25,-2,24,5.0,1.0,1.0
638,1,-54,-424,5,31,3.0,0.0,0.0
639,0,14,-67,0,18,-3.0,1.0,1.0
640,1,40,444,0,1,-6.5,1.0,1.0
641,0,-3,67,3,23,6.5,0.0,0.0
642,1,-2,21,-2,26,6.0,1.0,1.0
643,0,26,-81,-3,8,-6.0,0.0,0.0
644,1,10,64,0,7,-10.0,1.0,1.0
645,0,-32,-372,-2,29,10.0,0.0,0.0
646,1,36,476,-3,9,-6.0,0.0,0.0
647,0,5,107,-6,6,6.0,1.0,1.0
648,1,16,107,3,11,-4.0,1.0,0.0
649,0,23,186,0,10,4.0,0.0,1.0
650,1,-3,-5,2,22,3.0,0.0,0.0
651,0,-9,-188,2,13,-3.0,1.0,1.0
652,1,31,407,4,3,-16.0,1.0,0.0
653,0,-35,-393,4,30,16.0,0.0,1.0
654,1,3,288,3,20,-2.5,1.0,1.0
655,0,46,156,-2,4,2.5,0.0,0.0
656,1,-6,-95,1,12,-5.0,0.0,0.0
657,0,19,59,-4,5,5.0,1.0,1.0
658,1,11,169,0,16,-3.0,0.0,0.0
659,0,-11,175,2,21,3.0,1.0,1.0
660,1,-47,-9,5,28,-3.0,1.0,0.0
661,0,5,209,-1,23,3.0,0.0,1.0
662,1,-11,-159,1,11,-4.0,1.0,1.0
663,0,19,389,-1,15,4.0,0.0,0.0
664,1,10,-13,-2,20,3.0,1.0,1.0
665,0,41,173,-1,10,-3.0,0.0,0.0
666,1,20,160,0,13,-1.0,1.0,1.0
667,0,44,378,-1,6,1.0,0.0,0.0
668,1,8,274,4,22,-7.0,1.0,1.0
669,0,-23,-72,-1,27,7.0,0.0,0.0
670,1,-1,-132,-2,18,-8.0,1.0,1.0
671,0,-44,-497,4,30,8.0,0.0,0.0
672,1,11,241,-6,3,-13.0,0.0,0.0
673,0,-104,-660,3,32,13.0,1.0,1.0
674,1,-8,70,-2,19,-13.0,1.0,0.0
675,0,-81,-664,6,31,13.0,0.0,1.0
676,1,19,133,3,7,-3.0,0.0,0.0
677,0,-11,-297,0,17,3.0,1.0,1.0
678,1,27,374,-1,14,5.0,1.0,1.0
679,0,40,511,4,4,-5.0,0.0,0.0
680,1,-12,-183,3,24,5.0,0.0,0.0
681,0,30,342,-3,12,-5.0,1.0,1.0
682,1,-41,-269,4,26,-1.0,0.0,0.0
683,0,5,-129,-3,21,1.0,1.0,1.0
684,1,19,-269,-4,16,-6.0,1.0,1.0
685,0,0,-10,1,9,6.0,0.0,0.0
686,1,-32,-409,-1,25,8.0,1.0,1.0
687,0,78,780,-1,1,-8.0,0.0,0.0
688,1,-66,-686,-1,30,9.0,0.0,0.0
689,0,59,93,-6,1,-9.0,1.0,1.0
690,1,-102,-828,1,28,8.0,1.0,1.0
691,0,34,609,2,6,-8.0,0.0,0.0
692,1,4,94,-4,24,-3.0,0.0,0.0
693,0,-9,315,4,23,3.0,1.0,1.0
694,1,22,70,2,4,-1.0,1.0,1.0
695,0,39,-164,-4,11,1.0,0.0,0.0
696,1,57,699,2,2,-10.0,1.0,1.0
697,0,-26,-260,5,25,10.0,0.0,0.0
698,1,39,158,-1,20,-3.0,1.0,1.0
699,0,-6,250,0,21,3.0,0.0,0.0
700,1,-56,-578,2,31,8.5,0.0,0.0
701,0,24,261,-3,3,-8.5,1.0,1.0
702,1,20,345,2,10,-3.0,1.0,1.0
703,0,39,489,2,18,3.0,0.0,0.0
704,1,-46,106,8,26,-11.5,1.0,0.0
705,0,-83,-844,4,32,11.5,0.0,1.0
706,1,-54,-287,1,29,3.0,1.0,1.0
707,0,11,-51,0,16,-3.0,0.0,0.0
708,1,15,7,-4,19,2.0,1.0,1.0
709,0,17,-85,-4,8,-2.0,0.0,0.0
710,1,9,409,-4,5,-7.0,1.0,0.0
711,0,-11,-328,-4,22,7.0,0.0,1.0
712,1,44,193,-3,7,-11.5,1.0,0.0
713,0,-51,-405,5,27,11.5,0.0,1.0
714,1,-20,-115,1,17,-3.0,1.0,1.0
715,0,12,40,4,12,3.0,0.0,0.0
716,1,5,313,4,20,-8.0,1.0,1.0
717,0,-51,-361,-2,27,8.0,0.0,0.0
718,1,14,14,-4,9,-9.0,1.0,0.0
719,0,-82,-844,-3,25,9.0,0.0,1.0
720,1,44,419,-5,11,-9.5,1.0,1.0
721,0,12,2,-2,14,9.5,0.0,0.0
722,1,14,625,6,15,-1.5,1.0,1.0
723,0,54,419,-4,6,1.5,0.0,0.0
724,1,-90,-922,3,32,7.0,0.0,0.0
725,0,12,524,-3,5,-7.0,1.0,1.0
726,1,43,338,0,7,-5.5,1.0,0.0
727,0,33,276,1,8,5.5,0.0,1.0
728,1,8,23,3,19,-14.0,1.0,0.0
729,0,-90,-869,-1,30,14.0,0.0,1.0
730,1,-10,96,-4,26,-1.0,1.0,1.0
731,0,31,177,-1,4,1.0,0.0,0.0
732,1,16,496,4,21,3.0,1.0,1.0
733,0,30,-271,-1,17,-3.0,0.0,0.0
734,1,-39,184,9,23,-9.0,1.0,1.0
735,0,-84,-741,3,31,9.0,0.0,0.0
736,1,-4,-204,-1,12,-7.0,0.0,0.0
737,0,-14,-443,-5,24,7.0,1.0,1.0
738,1,-38,-280,8,28,-5.0,0.0,0.0
739,0,-61,-631,6,29,5.0,1.0,1.0
740,1,52,424,-4,3,-3.0,0.0,0.0
741,0,69,719,-1,2,3.0,1.0,1.0
742,1,83,276,-6,1,-4.0,1.0,1.0
743,0,-3,-85,-2,16,4.0,0.0,0.0
744,1,-89,-834,-4,26,3.0,0.0,0.0
745,0,29,350,2,13,-3.0,1.0,1.0
746,1,46,46,-5,12,-12.5,1.0,0.0
747,0,-98,-1087,2,32,12.5,0.0,1.0
748,1,93,240,-8,1,-3.5,1.0,0.0
749,0,35,7,-6,11,3.5,0.0,1.0
750,1,-8,-496,-6,22,-2.0,0.0,0.0
751,0,24,454,4,14,2.0,1.0,1.0
752,1,22,158,2,6,-5.0,0.0,0.0
753,0,12,113,6,19,5.0,1.0,1.0
754,1,-113,-872,6,31,7.0,1.0,1.0
755,0,-10,-151,0,20,-7.0,0.0,0.0
756,1,-94,-959,-4,30,9.5,0.0,1.0
757,0,50,509,-3,9,-9.5,1.0,0.0
758,1,-13,362,4,23,-5.5,1.0,1.0
759,0,-10,315,6,25,5.5,0.0,0.0
760,1,-22,-89,9,15,-4.0,0.0,0.0
761,0,-1,115,-7,24,4.0,1.0,1.0
762,1,-70,-502,-2,28,3.0,0.0,0.0
763,0,-1,-95,0,16,-3.0,1.0,1.0
764,1,76,752,-5,2,-8.5,1.0,1.0
765,0,18,535,5,8,8.5,0.0,0.0
766,1,-40,-758,4,27,6.5,0.0,0.0
767,0,57,516,-7,10,-6.5,1.0,1.0
768,1,-13,-49,0,18,-6.5,1.0,0.0
769,0,21,4,-3,7,6.5,0.0,1.0
770,1,20,689,-2,5,-2.0,0.0,0.0
771,0,45,391,0,4,2.0,1.0,1.0
772,1,-18,-651,-4,24,-3.0,0.0,0.0
773,0,-31,-111,11,22,3.0,1.0,1.0
774,1,18,45,-1,12,-3.5,1.0,1.0
775,0,13,153,4,14,3.5,0.0,0.0
776,1,50,33,-6,9,3.0,0.0,0.0
777,0,96,197,-10,1,-3.0,1.0,1.0
778,1,-102,-1074,3,32,5.0,0.0,0.0
779,0,-12,-181,-1,23,-5.0,1.0,1.0
780,1,-17,359,8,25,-2.0,0.0,0.0
781,0,34,609,2,13,2.0,1.0,1.0
782,1,21,118,4,11,-9.5,1.0,1.0
783,0,-110,-1113,-1,26,9.5,0.0,0.0
784,1,23,281,-1,10,-1.5,1.0,1.0
785,0,21,454,2,18,1.5,0.0,0.0
786,1,8,137,-9,17,-7.5,1.0,0.0
787,0,-59,-944,3,27,7.5,0.0,1.0
788,1,-6,318,2,20,-2.5,1.0,0.0
789,0,32,50,-4,16,2.5,0.0,1.0
790,1,-94,-878,-1,30,9.5,0.0,0.0
791,0,47,264,-1,4,-9.5,1.0,1.0
792,1,62,394,-1,3,-3.0,0.0,0.0
793,0,-10,-90,-2,15,3.0,1.0,1.0
794,1,25,-229,1,21,-14.5,1.0,0.0
795,0,-97,-998,-7,31,14.5,0.0,1.0
796,1,76,702,-6,6,-1.0,0.0,0.0
797,0,97,888,-6,2,1.0,1.0,1.0
798,1,50,629,-1,8,-9.5,1.0,0.0
799,0,-59,-153,10,28,9.5,0.0,1.0
800,1,28,247,-2,7,-3.0,0.0,0.0
801,0,65,291,-1,9,3.0,1.0,1.0
802,1,-98,-1059,-9,29,6.0,0.0,0.0
803,0,7,614,5,23,-6.0,1.0,1.0
804,1,102,989,-6,2,-7.0,1.0,1.0
805,0,62,582,-2,12,7.0,0.0,0.0
806,1,31,-127,-7,21,-3.5,1.0,1.0
807,0,43,-28,-6,14,3.5,0.0,0.0
808,1,37,121,-4,8,-6.0,0.0,0.0
809,0,-27,54,11,19,6.0,1.0,1.0
810,1,10,200,-8,15,-10.0,1.0,0.0
811,0,-105,-838,-2,31,10.0,0.0,1.0
812,1,53,548,0,6,-5.5,1.0,1.0
813,0,-5,495,5,18,5.5,0.0,0.0
814,1,-6,-122,-5,10,-8.0,1.0,0.0
815,0,-45,386,12,25,8.0,0.0,1.0
816,1,-111,-842,7,30,9.0,0.5,1.0
817,0,71,601,-6,13,-9.0,0.5,0.0
818,1,58,224,0,3,-14.0,1.0,0.0
819,0,-126,-1202,4,32,14.0,0.0,1.0
820,1,-64,-191,13,26,-7.0,1.0,1.0
821,0,-154,-1286,4,28,7.0,0.0,0.0
822,1,-61,-1007,2,27,3.0,0.0,0.0
823,0,55,667,-4,11,-3.0,1.0,1.0
824,1,12,-53,-2,22,3.0,0.0,0.0
825,0,103,258,-10,1,-3.0,1.0,1.0
826,1,58,426,2,4,-4.5,1.0,0.0
827,0,26,-168,3,20,4.5,0.0,1.0
828,1,3,686,-1,5,2.0,0.0,0.0
829,0,-3,399,6,16,-2.0,1.0,1.0
830,1,3,-49,5,17,-5.0,0.0,0.0
831,0,-22,-816,-4,24,5.0,1.0,1.0
832,1,59,618,0,4,-11.5,1.0,1.0
833,0,-111,-951,4,29,11.5,0.0,0.0
834,1,-108,-1098,-9,30,3.0,0.0,0.0
835,0,1,-52,9,18,-3.0,1.0,1.0
836,1,-173,-1214,5,28,7.0,0.0,0.0
837,0,9,-221,-6,19,-7.0,1.0,1.0
838,1,113,345,-10,1,-5.0,0.0,0.0
839,0,68,155,-1,6,5.0,1.0,1.0
840,1,42,504,-1,13,-2.0,1.0,1.0
841,0,71,710,-3,17,2.0,0.0,0.0
842,1,12,383,-7,12,2.0,0.0,0.0
843,0,25,383,-2,10,-2.0,1.0,1.0
844,1,1,486,7,11,-9.5,1.0,1.0
845,0,-45,-263,12,26,9.5,0.0,0.0
846,1,-20,-813,-8,24,-3.0,0.0,0.0
847,0,-51,268,13,25,3.0,1.0,1.0
848,1,-135,-1252,7,32,8.0,0.0,0.0
849,0,59,701,-1,5,-8.0,1.0,1.0
850,1,2,-140,-2,23,-2.0,0.0,0.0
851,0,-11,342,6,21,2.0,1.0,1.0
852,1,-23,22,10,15,-9.0,0.0,0.0
853,0,-107,-1021,-3,31,9.0,1.0,1.0
854,1,33,153,-3,14,-1.0,1.0,1.0
855,0,67,274,-3,3,1.0,0.0,0.0
856,1,-67,-1269,3,27,3.0,0.0,0.5
857,0,-1,599,-2,9,-3.0,1.0,0.5
858,1,61,929,-5,7,3.0,0.0,0.0
859,0,122,1067,-7,2,-3.0,1.0,1.0
860,1,25,-360,5,22,-3.0,0.0,0.0
861,0,0,-4,-6,8,3.0,1.0,1.0
862,1,17,653,5,20,-1.0,1.0,1.0
863,0,65,66,-7,16,1.0,0.0,0.0
864,1,-153,-1300,7,32,11.0,0.0,0.0
865,0,92,217,-11,2,-11.0,1.0,1.0
866,1,14,590,6,9,-12.0,1.0,1.0
867,0,-70,-1427,4,28,12.0,0.0,0.0
868,1,42,668,2,21,-3.0,1.0,1.0
869,0,53,979,-3,11,3.0,0.0,0.0
870,1,-197,-1341,7,29,7.0,0.0,1.0
871,0,-8,245,-8,14,-7.0,1.0,0.0
872,1,24,-70,4,18,-6.0,0.0,0.0
873,0,-58,-367,13,27,6.0,1.0,1.0
874,1,77,749,-1,5,-3.5,1.0,0.0
875,0,39,726,3,16,3.5,0.0,1.0
876,1,-30,-956,-5,25,4.0,0.0,0.5
877,0,3,-57,-6,6,-4.0,1.0,0.5
878,1,-128,-1107,4,30,7.0,0.0,0.0
879,0,71,546,-6,13,-7.0,1.0,1.0
880,1,43,-7,-5,20,-3.0,0.0,0.0
881,0,50,290,-4,7,3.0,1.0,1.0
882,1,2,757,-3,12,4.0,0.0,0.0
883,0,130,1017,-9,1,-4.0,1.0,1.0
884,1,22,-307,5,22,-6.0,0.0,0.0
885,0,50,137,-2,10,6.0,1.0,1.0
886,1,89,283,0,3,-8.0,0.0,0.0
887,0,-44,23,12,19,8.0,1.0,1.0
888,1,-86,-1022,-5,26,-3.0,0.0,0.0
889,0,-131,-1080,-4,31,3.0,1.0,1.0
890,1,45,521,-1,8,-2.0,0.0,0.0
891,0,76,774,0,4,2.0,1.0,1.0
892,1,7,247,2,17,-5.0,1.0,1.0
893,0,33,-94,-8,15,5.0,0.0,0.0
894,1,-41,411,10,23,-3.0,1.0,1.0
895,0,-16,-45,2,24,3.0,0.0,0.0
896,1,16,-454,2,23,-9.0,1.0,1.0
897,0,-93,-1052,-4,28,9.0,0.0,0.0
898,1,13,-244,-6,19,-6.5,1.0,1.0
899,0,-29,17,4,24,6.5,0.0,0.0
900,1,36,804,5,18,-3.0,1.0,1.0
901,0,56,284,1,9,3.0,0.0,0.0
902,1,7,-35,-5,6,-13.5,1.0,1.0
903,0,-159,-1403,5,31,13.5,0.0,0.0
904,1,39,133,-4,20,-7.0,0.0,0.0
905,0,-28,349,8,22,7.0,1.0,1.0
906,1,-190,-1602,9,32,10.5,0.0,1.0
907,0,27,397,0,15,-10.5,1.0,0.0
908,1,129,519,-13,2,-13.5,1.0,1.0
909,0,-34,-978,-6,26,13.5,0.0,0.0
910,1,146,1101,-10,1,-7.0,0.0,0.0
911,0,70,845,-1,17,7.0,1.0,1.0
912,1,17,85,4,21,-2.0,0.0,0.0
913,0,-4,304,-10,16,2.0,1.0,1.0
914,1,-27,124,11,14,-9.0,1.0,0.0
915,0,-124,-1050,-5,27,9.0,0.0,1.0
916,1,-51,-522,13,25,5.0,1.0,1.0
917,0,72,182,1,7,-5.0,0.0,0.0
918,1,-95,-1552,5,29,7.5,0.0,1.0
919,0,22,455,3,11,-7.5,1.0,0.0
920,1,25,802,0,12,-14.5,1.0,1.0
921,0,-201,-1400,9,30,14.5,0.0,0.0
922,1,99,840,-4,3,-4.0,1.0,1.0
923,0,39,715,5,8,4.0,0.0,0.0
924,1,102,842,-7,10,-6.5,1.0,1.0
925,0,-14,673,-2,13,6.5,0.0,0.0
926,1,54,150,-5,5,-3.0,1.0,1.0
927,0,80,671,-3,4,3.0,0.0,0.0
928,1,26,-226,-6,19,-3.0,1.0,0.5
929,0,40,804,4,17,3.0,0.0,0.5
930,1,-225,-1427,11,30,2.5,0.0,0.0
931,0,-98,-1557,6,28,-2.5,1.0,1.0
932,1,-131,-1215,-6,27,5.5,0.0,1.0
933,0,43,-245,-1,21,-5.5,1.0,0.0
934,1,39,47,-8,5,-17.0,1.0,0.0
935,0,-194,-1635,7,32,17.0,0.0,1.0
936,1,62,-11,0,13,-8.0,1.0,0.0
937,0,4,-47,6,22,8.0,0.0,1.0
938,1,-191,-1485,8,31,6.0,1.0,1.0
939,0,-28,646,-1,18,-6.0,0.0,0.0
940,1,9,436,-12,12,-5.5,1.0,0.0
941,0,-41,-329,14,24,5.5,0.0,1.0
942,1,52,284,2,11,-4.5,1.0,0.0
943,0,65,591,-5,6,4.5,0.0,1.0
944,1,-42,-1,4,25,2.0,1.0,1.0
945,0,36,-29,-7,23,-2.0,0.0,0.0
946,1,-25,511,11,20,3.0,1.0,1.0
947,0,148,731,-11,1,-3.0,0.0,0.0
948,1,49,829,-2,9,-3.0,0.0,0.0
949,0,31,430,2,15,3.0,1.0,1.0
950,1,-120,-1261,-1,29,7.0,0.0,0.0
951,0,25,460,2,10,-7.0,1.0,1.0
952,1,69,230,-3,4,-7.5,1.0,1.0
953,0,-20,289,12,16,7.5,0.0,0.0
954,1,116,869,-8,7,-3.0,0.0,0.0
955,0,106,789,-7,3,3.0,1.0,1.0
956,1,32,766,8,8,-3.0,1.0,1.0
957,0,140,981,-10,2,3.0,0.0,0.0
958,1,76,965,-1,14,-16.0,1.0,1.0
959,0,-53,-1190,-8,26,16.0,0.0,0.0
960,1,-38,-16,3,23,6.0,0.0,0.0
961,0,49,145,-8,5,-6.0,1.0,1.0
962,1,44,869,6,6,-5.0,0.0,0.0
963,0,112,760,-8,7,5.0,1.0,1.0
964,1,-132,-1332,-7,28,3.5,0.0,0.0
965,0,14,366,-12,11,-3.5,1.0,1.0
966,1,-228,-1418,11,31,3.5,0.0,1.0
967,0,-46,-259,14,24,-3.5,1.0,0.0
968,1,48,613,2,9,-8.0,1.0,1.0
969,0,28,749,-1,15,8.0,0.0,0.0
970,1,147,637,-10,2,3.0,1.0,1.0
971,0,110,898,-7,1,-3.0,0.0,0.0
972,1,62,543,-7,10,-4.0,0.0,0.0
973,0,44,-128,0,21,4.0,1.0,1.0
974,1,-73,-1412,-9,26,-2.0,0.0,0.0
975,0,-184,-1455,6,29,2.0,1.0,1.0
976,1,-204,-1733,7,32,7.0,0.0,0.0
977,0,37,923,3,19,-7.0,1.0,1.0
978,1,-143,-1414,-1,30,7.0,1.0,1.0
979,0,-24,605,10,18,-7.0,0.0,0.0
980,1,-40,168,13,17,-6.0,0.0,0.0
981,0,0,-113,8,22,6.0,1.0,1.0
982,1,-95,-1566,6,27,3.0,1.0,1.0
983,0,66,55,-2,14,-3.0,0.0,0.0
984,1,52,510,1,12,-3.0,0.0,0.0
985,0,55,332,4,8,3.0,1.0,1.0
986,1,-35,616,1,20,6.0,1.0,1.0
987,0,96,1187,0,13,-6.0,0.0,0.0
988,1,128,878,-8,4,-4.0,1.0,1.0
989,0,89,351,-4,3,4.0,0.0,0.0
990,1,29,-345,-5,16,-4.0,1.0,0.0
991,0,32,-14,-6,25,4.0,0.0,1.0
992,1,29,101,-6,24,-11.0,1.0,0.0
993,0,-239,-2010,8,32,11.0,0.0,1.0
994,1,56,132,-9,5,3.0,1.0,1.0
995,0,164,585,-14,1,-3.0,0.0,0.0
996,1,7,-370,6,22,5.5,0.0,0.0
997,0,88,941,0,8,-5.5,1.0,1.0
998,1,62,204,0,7,-14.0,1.0,0.0
999,0,-229,-1348,8,31,14.0,0.0,1.0
1000,1,93,950,-3,4,-11.5,1.0,1.0
1001,0,-87,-1476,-6,28,11.5,0.0,0.0
1002,1,45,515,-4,12,-10.0,0.0,0.0
1003,0,-132,-1376,-1,27,10.0,1.0,1.0
1004,1,-170,-1391,3,29,-1.5,1.0,1.0
1005,0,-139,-1243,-5,30,1.5,0.0,0.0
1006,1,72,1200,2,17,1.5,0.0,0.0
1007,0,83,235,-4,3,-1.5,1.0,1.0
1008,1,-35,567,10,21,-3.0,1.0,1.0
1009,0,32,-460,-5,13,3.0,0.0,0.0
1010,1,45,638,5,11,-7.0,1.0,0.0
1011,0,134,994,-8,2,7.0,0.0,1.0
1012,1,-12,421,1,19,-7.0,1.0,1.0
1013,0,-85,-1536,6,26,7.0,0.0,0.0
1014,1,89,1213,1,15,-2.0,1.0,1.0
1015,0,35,808,7,10,2.0,0.0,0.0
1016,1,-45,-329,17,23,-3.0,1.0,0.5
1017,0,-28,590,0,18,3.0,0.0,0.5
1018,1,121,821,-9,6,-10.5,1.0,1.0
1019,0,-45,-3,4,25,10.5,0.0,0.0
1020,1,56,25,-2,14,-2.0,0.0,0.0
1021,0,21,277,-14,9,2.0,1.0,1.0
1022,1,61,-100,-3,16,-7.0,1.0,1.0
1023,0,-47,425,15,20,7.0,0.0,0.0
1024,1,0,0,0,1,-6.5,1.0,0.0
1025,0,0,0,0,7,6.5,0.0,1.0
1026,1,0,0,0,6,-6.0,1.0,0.0
1027,0,0,0,0,25,6.0,0.0,1.0
1028,1,0,0,0,10,-13.0,1.0,1.0
1029,0,0,0,0,29,13.0,0.0,0.0
1030,1,0,0,0,24,-5.0,0.0,0.0
1031,0,0,0,0,27,5.0,1.0,1.0
1032,1,0,0,0,19,-4.0,0.0,0.0
1033,0,0,0,0,23,4.0,1.0,1.0
1034,1,0,0,0,28,4.5,0.0,0.0
1035,0,0,0,0,9,-4.5,1.0,1.0
1036,1,0,0,0,18,-14.0,1.0,1.0
1037,0,0,0,0,32,14.0,0.0,0.0
1038,1,0,0,0,26,5.0,0.0,0.0
1039,0,0,0,0,17,-5.0,1.0,1.0
1040,1,0,0,0,14,2.5,0.0,0.0
1041,0,0,0,0,4,-2.5,1.0,1.0
1042,1,0,0,0,8,-4.0,1.0,1.0
1043,0,0,0,0,16,4.0,0.0,0.0
1044,1,0,0,0,13,-4.0,0.0,0.0
1045,0,0,0,0,22,4.0,1.0,1.0
1046,1,0,0,0,3,-6.0,1.0,0.5
1047,0,0,0,0,20,6.0,0.0,0.5
1048,1,0,0,0,15,-7.0,1.0,1.0
1049,0,0,0,0,31,7.0,0.0,0.0
1050,1,0,0,0,12,-5.0,1.0,1.0
1051,0,0,0,0,11,5.0,0.0,0.0
1052,1,0,0,0,2,-13.5,1.0,0.0
1053,0,0,0,0,21,13.5,0.0,1.0
1054,1,0,0,0,30,10.0,0.0,1.0
1055,0,0,0,0,5,-10.0,1.0,0.0
1056,1,-14,-313,-1,30,-1.0,0.0,0.0
1057,0,-4,49,1,27,1.0,1.0,1.0
1058,1,6,-126,-4,11,-7.0,0.0,0.0
1059,0,-5,5,2,26,7.0,1.0,1.0
1060,1,17,279,-1,16,3.0,1.0,1.0
1061,0,1,165,0,2,-3.0,0.0,0.0
1062,1,12,22,-4,7,-5.5,1.0,1.0
1063,0,-28,-98,5,22,5.5,0.0,0.0
1064,1,-6,-79,0,20,-10.0,1.0,0.0
1065,0,-28,-199,-2,32,10.0,0.0,1.0
1066,1,-18,-284,0,31,10.0,0.0,0.0
1067,0,14,42,-2,8,-10.0,1.0,1.0
1068,1,-3,-37,-1,9,-7.0,0.0,0.0
1069,0,-17,-279,1,23,7.0,1.0,1.0
1070,1,-2,-137,-2,25,-3.0,0.0,0.0
1071,0,-4,96,1,17,3.0,1.0,1.0
1072,1,28,98,-5,4,2.5,0.0,0.0
1073,0,18,284,0,12,-2.5,1.0,1.0
1074,1,4,-96,-1,18,-1.0,1.0,1.0
